time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T00:20:47.960Z,307077887,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,74,317,51,13,1,2,0,0
2019-01-20T14:29:36.538Z,59207921,Twitter for iPhone,en,FALSE,TRUE,United States,,0043B8,FFFFFF,FF0000,FALSE,32,8381,1811,860,0,2,0,0
2019-01-20T15:43:15.598Z,3066738737,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,24,39507,540,246,10,2,0,0
2019-01-20T04:06:05.336Z,17523808,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,0,0,981CEB,FALSE,39,18530,1424,2542,67,3,1,0
2019-01-20T07:18:45.563Z,76845301,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,15936,1564,1323,7,0,0,0
2019-01-20T05:19:56.810Z,3100596806,Twitter for Android,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,13,13356,1653,229,8,1,1,0
2019-01-20T01:22:53.251Z,163587750,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,139,11815,829,539,8,1,0,0
2019-01-20T18:07:18.168Z,476655470,Twitter for Android,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,0084B4,FALSE,67,114030,772,1116,19,4,0,0
2019-01-20T06:58:25.648Z,1306036657,Twitter for Android,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,38,30644,381,613,2,3,0,1
2019-01-20T14:04:32.928Z,132546297,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0099B9,3C3940,0099B9,FALSE,73,536573,1978,2406,492,2,0,0
2019-01-20T11:19:55.617Z,171578994,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,27,25790,841,1253,26,3,0,0
2019-01-20T05:20:34.420Z,7.86E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,17,7191,110,43,7,2,0,1
2019-01-20T18:13:29.769Z,1292301558,Twitter for iPhone,en,FALSE,TRUE,United States,,DBE9ED,333333,91D2FA,FALSE,69,32940,407,1096,1,1,0,0
2019-01-20T19:52:23.171Z,1889372521,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,TRUE,0,3646,1043,529,50,2,0,1
2019-01-20T06:26:06.668Z,7.29E+17,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,ABB8C2,FALSE,0,2893,379,258,2,0,1,0
2019-01-20T05:38:44.808Z,1537942477,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,104,1957,98,211,1,0,1,0
2019-01-20T04:09:53.794Z,9.08E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,19CF86,FALSE,,1684,276,121,0,1,0,0
2019-01-20T06:55:58.696Z,397095580,Twitter for iPhone,und,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,16,26378,2191,350,22,1,0,0
2019-01-20T23:24:08.810Z,179724333,Twitter for iPhone,en,FALSE,TRUE,United States,,B2DFDA,333333,809620,FALSE,35,12149,563,162,3,1,0,0
2019-01-20T00:01:16.373Z,293875269,Twitter for Android,es,FALSE,TRUE,Argentina,FALSE,A80A1F,333333,FA0A1E,TRUE,0,3027,729,1944,11,0,0,1
2019-01-20T01:19:38.714Z,220583030,Twitter for Android,en,FALSE,TRUE,United States,FALSE,131516,333333,ABB8C2,TRUE,140,5121,1324,832,17,2,0,1
2019-01-20T01:22:53.251Z,163587750,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,17,11815,829,539,8,1,0,0
2019-01-20T04:32:28.664Z,1411555663,Twitter for iPhone,und,FALSE,TRUE,United States,,1A1B1F,333333,DD2E23,FALSE,61,18022,297,382,10,6,0,0
2019-01-20T01:20:54.716Z,529617327,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,4352,116,13,0,5,0,1
2019-01-20T23:40:53.319Z,9.48E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,20,2246,195,102,0,2,0,0
2019-01-20T06:40:19.691Z,557232993,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,333333,2FC2EF,FALSE,17,10271,293,11391,59,1,0,0
2019-01-20T14:29:36.538Z,59207921,Twitter for iPhone,en,FALSE,TRUE,United States,,0043B8,FFFFFF,FF0000,FALSE,21,8381,1811,860,0,2,0,0
2019-01-20T17:49:14.486Z,152070859,Twitter for Android,en,FALSE,TRUE,United States,FALSE,C0DEED,0084B4,333333,FALSE,,7327,4231,774,2,1,0,1
2019-01-20T17:20:21.787Z,8.50E+17,Twitter for iPhone,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,TRUE,140,59579,4864,5558,15,8,0,1
2019-01-20T02:19:27.960Z,8.32E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,5880,397,555,0,0,0,0
2019-01-20T23:16:34.140Z,7.74E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,16,62,186,34,0,1,0,0
2019-01-20T23:38:51.059Z,480103265,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,34258,1183,853,3,0,0,0
2019-01-20T01:35:17.424Z,30273080,Twitter for Android,und,FALSE,TRUE,United States,FALSE,C0DEED,0084B4,333333,FALSE,32,14648,459,470,11,2,1,0
2019-01-20T13:07:18.659Z,523648340,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,28,5314,439,186,0,2,0,0
2019-01-20T07:09:39.728Z,2763892268,Twitter for Android,und,FALSE,TRUE,United States,,0,0,FFCCCC,FALSE,,1514,237,364,2,1,0,0
2019-01-20T14:59:31.293Z,7.24E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,4333,889,123,0,0,0,0
2019-01-20T12:07:52.361Z,69301843,Twitter for Android,es,FALSE,TRUE,Argentina,,ACDED6,333333,38543,FALSE,108,11851,1253,552,7,1,0,0
2019-01-20T19:21:32.829Z,1286907896,Twitter for Android,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,,252,230,60,1,1,0,0
2019-01-20T12:40:23.929Z,321553303,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,68,7936,489,490,1,1,0,0
2019-01-20T17:57:16.998Z,1.05E+18,Twitter for Android,en,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,22,2494,3779,737,0,0,1,0
2019-01-20T19:16:58.390Z,464764704,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,11,23117,392,760,13,1,0,0
2019-01-20T02:31:44.780Z,23010941,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,9,9496,592,353,29,1,0,0
2019-01-20T17:56:55.060Z,181753101,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,D72EE6,FALSE,57,51903,717,700,13,4,0,0
2019-01-20T13:52:59.315Z,143224378,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,14,27589,1079,1582,15,1,0,0
2019-01-20T01:18:39.111Z,16257196,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,123,213,29,8,0,3,0,0
2019-01-20T21:38:30.021Z,440501401,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,16474,98,79,2,0,0,1
2019-01-20T17:51:10.815Z,1.07E+18,Twitter for Android,und,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,6,813,531,40,0,1,1,0
2019-01-20T00:22:19.254Z,9.18E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,61,4633,290,306,1,0,1,0
2019-01-20T13:03:09.647Z,1.02E+18,Twitter for iPhone,und,TRUE,TRUE,United Kingdom,FALSE,F5F8FA,333333,1DA1F2,FALSE,3,384,627,11,1,0,1,0
2019-01-20T19:16:10.327Z,535977623,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,9AE4E8,496F78,1B95E0,TRUE,117,1067341,22153,36953,2122,8,0,1
2019-01-20T20:13:19.101Z,183231928,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,1115,713,493,48,1,0,1
2019-01-20T01:27:13.082Z,2573566164,Twitter for iPhone,es,TRUE,TRUE,Argentina,,C0DEED,333333,1DA1F2,FALSE,47,490,116,3003,8,2,0,0
2019-01-20T04:25:02.826Z,9.72E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,58,976,737,301,1,4,0,0
2019-01-20T12:40:23.929Z,321553303,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,9,7936,489,490,1,1,0,0
2019-01-20T04:38:55.001Z,14752811,Twitter for iPhone,en,FALSE,TRUE,United States,,E0CFB1,2200,5C06CC,FALSE,,32564,1823,1086,51,0,0,0
2019-01-20T23:07:20.656Z,41946306,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,54802,750,1766,92,0,0,0
2019-01-20T13:07:18.659Z,523648340,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,46,5314,439,186,0,2,0,0
2019-01-20T22:42:34.653Z,352568325,Twitter for iPhone,und,FALSE,TRUE,United States,,C0DEED,333333,1B95E0,FALSE,,4137,997,458,5,0,0,0
2019-01-20T21:51:43.201Z,1053297829,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,566,269,82,1,0,0,0
2019-01-20T17:46:52.013Z,1019679798,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,FALSE,,3480,291,75,3,0,0,0
2019-01-20T03:55:08.889Z,43113531,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,2,26,9,0,1,1,0
2019-01-20T23:58:19.215Z,515039834,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,49,9568,732,965,3,2,0,0
2019-01-20T22:04:27.454Z,7.46E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,827,181,107,1,0,0,0
2019-01-20T21:13:19.692Z,3320685146,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,750,78,102,0,0,0,0
2019-01-20T17:56:55.060Z,181753101,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,D72EE6,FALSE,110,51903,717,700,13,4,0,0
2019-01-20T22:44:08.906Z,1.01E+18,Twitter for Android,es,TRUE,TRUE,Argentina,,F5F8FA,333333,1DA1F2,FALSE,,13771,358,396,0,0,0,0
2019-01-20T02:20:36.462Z,2915151258,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,535,98,35,0,0,0,0
2019-01-20T10:35:08.729Z,626872363,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,10,44727,1946,2271,8,1,0,0
2019-01-20T14:31:14.688Z,1192911450,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,48,2694,96,21,0,2,0,0
2019-01-20T09:14:27.675Z,25615862,Twitter for Android,und,FALSE,TRUE,United States,,1A1B1F,311442,8419CC,FALSE,,16391,504,1050,34,1,0,0
2019-01-20T18:13:11.150Z,295227341,Twitter for iPhone,en,FALSE,TRUE,United States,,9AE4E8,333333,0084B4,FALSE,,54749,286,937,3,0,0,0
2019-01-20T00:01:16.373Z,293875269,Twitter for Android,es,FALSE,TRUE,Argentina,FALSE,A80A1F,333333,FA0A1E,TRUE,140,3027,729,1944,11,0,0,1
2019-01-20T06:26:56.216Z,9.98E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,5960,301,137,0,0,0,0
2019-01-20T20:18:14.561Z,223025951,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,5AC789,3D1957,F58EA8,FALSE,11,22361,927,1360,12,1,1,0
2019-01-20T14:32:22.783Z,3377954794,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,89C9FA,FALSE,23,1742,359,95,0,2,0,0
2019-01-20T04:45:48.091Z,1.01E+18,Twitter for Android,en,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,65,224,4,7,0,1,1,0
2019-01-20T23:17:29.662Z,7.98E+17,Twitter for Android,en,FALSE,TRUE,United States,,0,0,0072CE,FALSE,11,10664,489,1529,67,1,0,0
2019-01-20T17:39:45.258Z,7.39E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,15,1157,749,341,37,2,0,0
2019-01-20T23:56:48.533Z,900118166,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,666666,89C9FA,FALSE,115,8357,191,1317,13,0,1,0
2019-01-20T17:09:35.719Z,7.33E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,17450,1462,1969,2,0,0,0
2019-01-20T17:58:54.365Z,288168896,Twitter for iPhone,und,FALSE,TRUE,United Kingdom,,D4F294,ADE82E,8EC418,FALSE,,7750,657,308,4,1,0,0
2019-01-20T06:01:33.885Z,1.05E+18,Twitter for Android,und,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,7766,236,106,0,0,1,0
2019-01-20T20:27:53.286Z,4014034276,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,ABB8C2,FALSE,,39950,1604,1087,8,0,0,0
2019-01-20T03:50:03.737Z,8.08E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,15,89,15,0,4,0,1
2019-01-20T01:07:36.987Z,3306288883,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,8507,326,290,1,0,0,1
2019-01-20T09:51:36.463Z,864941882,Twitter for Android,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,0,456,269,62,0,0,1,0
2019-01-20T02:57:36.096Z,1350897475,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,11,2859,474,536,0,1,0,0
2019-01-20T20:36:14.989Z,930642349,Twitter for Android,en,FALSE,TRUE,United Kingdom,,FA0000,333333,B30057,FALSE,25,30522,732,595,30,2,0,0
2019-01-20T04:40:44.818Z,944718512,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,49,15718,423,335,1,1,0,0
2019-01-20T00:47:13.778Z,1657812318,Twitter for Android,es,FALSE,TRUE,Argentina,,E61550,333333,F50A4C,FALSE,29,22731,379,889,0,1,0,0
2019-01-20T20:21:49.010Z,39909568,Twitter for iPhone,en,FALSE,TRUE,United States,,0,666666,94D487,FALSE,,17983,975,6408,128,0,0,0
2019-01-20T03:59:03.144Z,2788411175,Twitter for Android,es,TRUE,TRUE,Argentina,FALSE,C0DEED,333333,1DA1F2,FALSE,14,35990,384,182,2,1,0,1
2019-01-20T00:31:12.098Z,7953342,Twitter for iPhone,en,FALSE,TRUE,United States,,FFFFFF,666666,2FC2EF,FALSE,51,10877,361,717,71,1,0,0
2019-01-20T19:17:43.387Z,1.02E+18,Twitter for Android,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,22,4508,802,1212,0,2,0,0
2019-01-20T19:13:49.419Z,7.64E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,220011,FALSE,,15618,124,259,5,0,0,0
2019-01-20T21:05:35.720Z,3664499477,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,17,1171,651,454,3,1,0,1
2019-01-20T20:06:59.484Z,24095408,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,2710,615,83,1,0,0,0
2019-01-20T18:27:57.849Z,3222755456,Twitter for Android,en,FALSE,TRUE,United States,,0,0,3B94D9,FALSE,,14976,97,248,0,0,0,0
2019-01-20T03:12:00.143Z,2899866301,Twitter for Android,en,TRUE,TRUE,India,FALSE,C0DEED,333333,1DA1F2,TRUE,,67032,650,2054,20,1,0,1
2019-01-20T16:17:42.952Z,296022704,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,22,21301,570,753,7,1,0,0
2019-01-20T13:05:25.974Z,56197231,Twitter for Android,en,FALSE,TRUE,United States,,9AE4E8,333333,0084B4,FALSE,12,11283,740,487,12,1,0,0
2019-01-20T20:08:52.029Z,601082264,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,107690,959,2413,60,0,0,0
2019-01-20T18:33:52.902Z,7.11E+17,Twitter for Android,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,57,4895,1979,1339,13,2,0,0
2019-01-20T07:10:32.471Z,1.05E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,189,42,23,0,0,0,0
2019-01-20T17:07:20.362Z,7.70E+17,Twitter for Android,en,FALSE,TRUE,United States,FALSE,0,0,E81C4F,FALSE,79,3643,116,192,6,0,1,0
2019-01-20T05:38:44.808Z,1537942477,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,1957,98,211,1,0,1,0
2019-01-20T15:02:21.784Z,4759628979,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,DD2E44,FALSE,0,2713,344,119,1,1,1,0
2019-01-20T00:32:23.561Z,9.54E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,53,16574,3059,2382,10,1,0,0
2019-01-20T15:20:28.217Z,3028286472,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,43022,2639,2716,59,1,0,0
2019-01-20T02:46:45.853Z,4721801569,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,11,4506,183,152,0,1,1,0
2019-01-20T09:49:10.975Z,1.00E+18,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,58,3901,2362,120,1,2,0,0
2019-01-20T22:32:00.668Z,280794439,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,11,29005,583,777,4,1,0,0
2019-01-20T04:33:02.893Z,235709935,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,A400B3,FALSE,,126985,480,1068,15,0,0,0
2019-01-20T12:56:19.422Z,885279157,Twitter for Android,es,FALSE,TRUE,Argentina,,0,0,9266CC,FALSE,,17038,540,772,1,0,0,0
2019-01-20T17:55:38.693Z,790131236,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,B700FF,FALSE,,78362,7687,9923,15,0,0,0
2019-01-20T23:55:45.557Z,404974630,Twitter for iPad,und,FALSE,TRUE,United States,FALSE,8474,333333,0084B4,FALSE,,25200,58,64,34,0,0,1
2019-01-20T20:29:32.825Z,2384614484,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,6875,267,411,0,0,0,0
2019-01-20T01:35:03.030Z,268940771,Twitter for iPhone,en,FALSE,TRUE,United States,,0A090A,FCEFFB,B82C95,FALSE,12,56509,1034,1139,5,1,0,0
2019-01-20T06:01:33.885Z,1.05E+18,Twitter for Android,und,TRUE,TRUE,India,FALSE,F5F8FA,333333,1DA1F2,FALSE,23,7766,236,106,0,0,1,0
2019-01-20T01:05:37.749Z,1857147901,Twitter for Android,und,FALSE,TRUE,Argentina,,2D8A59,333333,4A913C,FALSE,14,7020,1517,526,0,1,0,0
2019-01-20T03:21:22.099Z,9.47E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,71,14204,4259,672,12,1,0,0
2019-01-20T18:08:09.160Z,37184562,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,36,65882,5823,5300,2,3,0,1
2019-01-20T05:43:08.572Z,615144674,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,12,33982,420,602,4,1,0,0
2019-01-20T18:20:23.928Z,1442707915,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,0,FF691F,FALSE,,132,68,274,3,0,0,0
2019-01-20T13:00:36.825Z,360230858,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,28,24405,367,196,2,1,0,0
2019-01-20T08:25:28.894Z,8.61E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,8893,905,1106,1,0,0,0
2019-01-20T02:20:12.617Z,2260738567,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,14,6527,486,718,0,1,0,0
2019-01-20T02:48:35.827Z,44204889,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,0,TRUE,,169423,3141,3447,255,0,0,1
2019-01-20T22:44:38.806Z,2606900229,Twitter for iPhone,en,FALSE,TRUE,United States,,DD2E44,0,9266CC,TRUE,14,62414,910,1208,17,1,0,1
2019-01-20T08:32:33.218Z,40060059,Twitter for iPhone,und,FALSE,TRUE,United States,,B0C39B,C3946C,F69445,FALSE,9,2440,295,138,12,1,0,0
2019-01-20T05:25:06.440Z,519155938,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,TRUE,140,102,172,56,0,0,0,1
2019-01-20T14:26:33.204Z,34275077,Twitter for iPhone,en,FALSE,TRUE,United States,,0099B9,3C3940,0099B9,TRUE,,7827,436,468,14,0,0,1
2019-01-20T20:36:14.989Z,930642349,Twitter for Android,en,FALSE,TRUE,United Kingdom,,FA0000,333333,B30057,FALSE,57,30522,732,595,30,2,0,0
2019-01-20T16:47:12.192Z,241368640,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0F0B0F,C202C2,ED099D,FALSE,57,107841,758,1967,11,0,1,0
2019-01-20T15:05:48.497Z,14749698,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,27,17258,3262,2537,56,1,0,0
2019-01-20T19:28:36.685Z,236531876,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,63,4167,387,446,2,2,0,0
2019-01-20T18:19:10.827Z,1418321882,Twitter for Android,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,74,1786,652,336,0,5,0,0
2019-01-20T19:11:50.010Z,73542873,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,12,25994,2528,1108,11,1,0,0
2019-01-20T03:58:32.266Z,2310091423,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,ABB8C2,FALSE,,16578,299,753,1,0,0,0
2019-01-20T23:27:30.311Z,31198938,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,179691,782,2840,151,0,0,0
2019-01-20T10:35:08.729Z,626872363,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,46,44727,1946,2271,8,1,0,0
2019-01-20T01:58:27.960Z,9.43E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1050,170,74,0,0,0,0
2019-01-20T17:33:46.298Z,366059283,Twitter for iPhone,en,FALSE,TRUE,United States,,ABB8C2,333333,337788,FALSE,,63164,2924,4475,53,0,0,0
2019-01-20T01:38:37.560Z,8.87E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,61,35979,84,262,17,2,0,0
2019-01-20T01:43:11.926Z,37788936,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,TRUE,30,1905,61,79,1,2,0,1
2019-01-20T22:21:45.365Z,264528255,Twitter for iPhone,en,FALSE,TRUE,United States,,692DC2,D10000,89C9FA,FALSE,11,14789,418,399,2,1,0,0
2019-01-20T22:00:16.210Z,227275131,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,FAB81E,FALSE,,8945,672,888,11,0,0,0
2019-01-20T23:01:24.895Z,2608805677,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,15439,822,1107,5,0,0,0
2019-01-20T19:16:58.390Z,464764704,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,40,23117,392,760,13,1,0,0
2019-01-20T22:21:24.927Z,61275853,Twitter for iPhone,und,FALSE,TRUE,United States,,0,0,19CF86,FALSE,,356,477,328,5,0,0,0
2019-01-20T23:34:58.193Z,857222888,Twitter for iPhone,en,FALSE,TRUE,United States,,242424,0,4A913C,FALSE,,20977,306,1505,14,0,0,0
2019-01-20T23:24:33.975Z,329134910,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,73,17367,150,155,10,3,0,0
2019-01-20T13:20:02.897Z,96440540,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,154934,5103,4640,73,0,0,0
2019-01-20T19:15:01.931Z,7.54E+17,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,FALSE,,97,179,15,0,0,0,0
2019-01-20T22:52:17.438Z,3299083453,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,0,0,1B95E0,FALSE,12,6038,764,1339,7,1,1,0
2019-01-20T05:01:57.893Z,1646682434,Twitter for iPhone,und,FALSE,TRUE,United States,,9AE4E8,333333,91D2FA,FALSE,19,4035,360,464,1,1,0,0
2019-01-20T07:23:06.617Z,155700400,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,FAB81E,FALSE,33,287701,1254,5395,150,2,0,0
2019-01-20T03:07:00.795Z,1262297275,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,559,185,128,1,1,0,1
2019-01-20T08:24:04.426Z,15756836,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,279176,731,1843,15,0,0,0
2019-01-20T05:48:04.130Z,31153243,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,TRUE,140,17424,994,632,36,2,0,1
2019-01-20T19:56:00.603Z,946568983,Twitter for Android,es,FALSE,TRUE,Argentina,,0,0,E81C4F,FALSE,,28531,1006,1123,1,0,0,0
2019-01-20T23:08:23.691Z,2339186319,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,140,5788,354,316,10,3,0,1
